state_fips,state,state_abbr,zipcode,county,city,citylower
36,New york,NY,10469,Bronx,Bronx,bronx
36,New york,NY,10470,Bronx,Bronx,bronx
36,New york,NY,10471,Bronx,Bronx,bronx
36,New york,NY,10472,Bronx,Bronx,bronx
36,New york,NY,10473,Bronx,Bronx,bronx
36,New york,NY,10474,Bronx,Bronx,bronx
36,New york,NY,10475,Bronx,Bronx,bronx
36,New york,NY,104HH,Bronx,Zcta 104hh,zcta 104hh
36,New york,NY,10501,Westchester,Amawalk,amawalk
36,New york,NY,10502,Westchester,Ardsley,ardsley
36,New york,NY,10503,Westchester,Ardsley on hudso,ardsley on hudso
36,New york,NY,10504,Westchester,Armonk,armonk
36,New york,NY,10506,Westchester,Bedford,bedford
36,New york,NY,10507,Westchester,Bedford hills,bedford hills
36,New york,NY,10509,Putnam,Brewster,brewster
36,New york,NY,10510,Westchester,Briarcliff manor,briarcliff manor
36,New york,NY,10511,Westchester,Buchanan,buchanan
36,New york,NY,10512,Putnam,Carmel,carmel
36,New york,NY,10514,Westchester,Chappaqua,chappaqua
36,New york,NY,10516,Putnam,Cold spring,cold spring
36,New york,NY,10518,Westchester,Cross river,cross river
36,New york,NY,10519,Westchester,Croton falls,croton falls
36,New york,NY,10520,Westchester,Croton on hudson,croton on hudson
36,New york,NY,10522,Westchester,Dobbs ferry,dobbs ferry
36,New york,NY,10523,Westchester,Elmsford,elmsford
36,New york,NY,10524,Putnam,Garrison,garrison
36,New york,NY,10526,Westchester,Goldens bridge,goldens bridge
36,New york,NY,10527,Westchester,Granite springs,granite springs
36,New york,NY,10528,Westchester,Harrison,harrison
36,New york,NY,10530,Westchester,Hartsdale,hartsdale
36,New york,NY,10532,Westchester,Hawthorne,hawthorne
36,New york,NY,10533,Westchester,Irvington,irvington
36,New york,NY,10535,Westchester,Jefferson valley,jefferson valley
36,New york,NY,10536,Westchester,Katonah,katonah
36,New york,NY,10537,Putnam,Lake peekskill,lake peekskill
36,New york,NY,10538,Westchester,Larchmont,larchmont
36,New york,NY,10541,Putnam,Mahopac,mahopac
36,New york,NY,10543,Westchester,Mamaroneck,mamaroneck
36,New york,NY,10546,Westchester,Millwood,millwood
36,New york,NY,10547,Westchester,Mohegan lake,mohegan lake
36,New york,NY,10548,Westchester,Montrose,montrose
36,New york,NY,10549,Westchester,Mount kisco,mount kisco
36,New york,NY,10550,Westchester,Mount vernon,mount vernon
36,New york,NY,10552,Westchester,Mount vernon,mount vernon
36,New york,NY,10553,Westchester,Mount vernon,mount vernon
36,New york,NY,10560,Westchester,North salem,north salem
36,New york,NY,10562,Westchester,Ossining,ossining
36,New york,NY,10566,Westchester,Cortlandt manor,cortlandt manor
36,New york,NY,10567,Westchester,Zcta 10567,zcta 10567
36,New york,NY,10570,Westchester,Pleasantville,pleasantville
36,New york,NY,10573,Westchester,Rye brook,rye brook
36,New york,NY,10576,Westchester,Pound ridge,pound ridge
36,New york,NY,10577,Westchester,Purchase,purchase
36,New york,NY,10578,Westchester,Purdys,purdys
36,New york,NY,10579,Putnam,Putnam valley,putnam valley
36,New york,NY,10580,Westchester,Rye,rye
36,New york,NY,10583,Westchester,Heathcote,heathcote
36,New york,NY,10588,Westchester,Shrub oak,shrub oak
36,New york,NY,10589,Westchester,Somers,somers
36,New york,NY,10590,Westchester,South salem,south salem
36,New york,NY,10591,Westchester,North tarrytown,north tarrytown
36,New york,NY,10594,Westchester,Thornwood,thornwood
36,New york,NY,10595,Westchester,Valhalla,valhalla
36,New york,NY,10597,Westchester,Waccabuc,waccabuc
36,New york,NY,10598,Westchester,Yorktown heights,yorktown heights
36,New york,NY,105HH,Putnam,Zcta 105hh,zcta 105hh
36,New york,NY,10601,Westchester,White plains,white plains
36,New york,NY,10603,Westchester,White plains,white plains
36,New york,NY,10604,Westchester,East white plain,east white plain
36,New york,NY,10605,Westchester,White plains,white plains
36,New york,NY,10606,Westchester,White plains,white plains
36,New york,NY,10607,Westchester,White plains,white plains
36,New york,NY,106HH,Westchester,Zcta 106hh,zcta 106hh
36,New york,NY,10701,Westchester,Yonkers,yonkers
36,New york,NY,10703,Westchester,Yonkers,yonkers
36,New york,NY,10704,Westchester,Yonkers,yonkers
36,New york,NY,10705,Westchester,Yonkers,yonkers
36,New york,NY,10706,Westchester,Hastings on huds,hastings on huds
36,New york,NY,10707,Westchester,Tuckahoe,tuckahoe
36,New york,NY,10708,Westchester,Bronxville,bronxville
36,New york,NY,10709,Westchester,Eastchester,eastchester
36,New york,NY,10710,Westchester,Yonkers,yonkers
36,New york,NY,107HH,Westchester,Zcta 107hh,zcta 107hh
36,New york,NY,10801,Westchester,New rochelle,new rochelle
36,New york,NY,10803,Westchester,Pelham,pelham
36,New york,NY,10804,Westchester,New rochelle,new rochelle
36,New york,NY,10805,Westchester,New rochelle,new rochelle
36,New york,NY,108HH,Westchester,Zcta 108hh,zcta 108hh
36,New york,NY,10901,Rockland,Suffern,suffern
36,New york,NY,10913,Rockland,Blauvelt,blauvelt
36,New york,NY,10916,Orange,Campbell hall,campbell hall
36,New york,NY,10917,Orange,Central valley,central valley
36,New york,NY,10918,Orange,Chester,chester
36,New york,NY,10919,Orange,Circleville,circleville
36,New york,NY,10920,Rockland,Congers,congers
36,New york,NY,10921,Orange,Florida,florida
36,New york,NY,10923,Rockland,Garnerville,garnerville
36,New york,NY,10924,Orange,Goshen,goshen
36,New york,NY,10925,Orange,Greenwood lake,greenwood lake
36,New york,NY,10926,Orange,Harriman,harriman
36,New york,NY,10927,Rockland,Haverstraw,haverstraw
36,New york,NY,10928,Orange,Highland falls,highland falls
36,New york,NY,10930,Orange,Highland mills,highland mills
36,New york,NY,10931,Rockland,Hillburn,hillburn
36,New york,NY,10940,Orange,Scotchtown,scotchtown
36,New york,NY,10941,Orange,Middletown,middletown
36,New york,NY,10950,Orange,Monroe,monroe
36,New york,NY,10952,Rockland,Monsey,monsey
36,New york,NY,10954,Rockland,Bardonia,bardonia
36,New york,NY,10956,Rockland,New city,new city
36,New york,NY,10958,Orange,New hampton,new hampton
36,New york,NY,10960,Rockland,Nyack,nyack
36,New york,NY,10962,Rockland,Orangeburg,orangeburg
36,New york,NY,10963,Orange,Otisville,otisville
36,New york,NY,10964,Rockland,Palisades,palisades
36,New york,NY,10965,Rockland,Pearl river,pearl river
36,New york,NY,10968,Rockland,Piermont,piermont
36,New york,NY,10969,Orange,Pine island,pine island
36,New york,NY,10970,Rockland,Pomona,pomona
36,New york,NY,10973,Orange,Slate hill,slate hill
36,New york,NY,10974,Rockland,Sterlington,sterlington
36,New york,NY,10975,Orange,Southfields,southfields
36,New york,NY,10976,Rockland,Sparkill,sparkill
36,New york,NY,10977,Rockland,Chestnut ridge,chestnut ridge
36,New york,NY,10980,Rockland,Stony point,stony point
36,New york,NY,10983,Rockland,Tappan,tappan
36,New york,NY,10984,Rockland,Thiells,thiells
36,New york,NY,10985,Orange,Thompson ridge,thompson ridge
36,New york,NY,10986,Rockland,Tomkins cove,tomkins cove
36,New york,NY,10987,Orange,Tuxedo park,tuxedo park
36,New york,NY,10989,Rockland,Valley cottage,valley cottage
36,New york,NY,10990,Orange,Warwick,warwick
36,New york,NY,10992,Orange,Washingtonville,washingtonville
36,New york,NY,10993,Rockland,West haverstraw,west haverstraw
36,New york,NY,10994,Rockland,West nyack,west nyack
36,New york,NY,10996,Orange,West point,west point
36,New york,NY,10998,Orange,Westtown,westtown
36,New york,NY,109HH,Orange,Zcta 109hh,zcta 109hh
36,New york,NY,109XX,Orange,Zcta 109xx,zcta 109xx
36,New york,NY,11001,Nassau,Floral park,floral park
36,New york,NY,11003,Nassau,Alden manor,alden manor
36,New york,NY,11004,Queens,Glen oaks,glen oaks
36,New york,NY,11005,Queens,Floral park,floral park
36,New york,NY,11010,Nassau,Franklin square,franklin square
36,New york,NY,11020,Nassau,Great neck,great neck
36,New york,NY,11021,Nassau,Great neck,great neck
36,New york,NY,11023,Nassau,Great neck,great neck
36,New york,NY,11024,Nassau,Kings point cont,kings point cont
36,New york,NY,11030,Nassau,Plandome,plandome
36,New york,NY,11040,Nassau,Hillside manor,hillside manor
36,New york,NY,11042,Nassau,New hyde park,new hyde park
36,New york,NY,11050,Nassau,Port washington,port washington
36,New york,NY,11096,Nassau,Zcta 11096,zcta 11096
36,New york,NY,110HH,Nassau,Zcta 110hh,zcta 110hh
36,New york,NY,11101,Queens,Astoria,astoria
36,New york,NY,11102,Queens,Astoria,astoria
36,New york,NY,11103,Queens,Astoria,astoria
36,New york,NY,11104,Queens,Sunnyside,sunnyside
36,New york,NY,11105,Queens,Astoria,astoria
36,New york,NY,11106,Queens,Astoria,astoria
36,New york,NY,111HH,Queens,Zcta 111hh,zcta 111hh
36,New york,NY,11201,Kings,Brooklyn,brooklyn
36,New york,NY,11203,Kings,Brooklyn,brooklyn
36,New york,NY,11204,Kings,Brooklyn,brooklyn
36,New york,NY,11205,Kings,Brooklyn,brooklyn
36,New york,NY,11206,Kings,Brooklyn,brooklyn
36,New york,NY,11207,Kings,Brooklyn,brooklyn
36,New york,NY,11208,Kings,Brooklyn,brooklyn
36,New york,NY,11209,Kings,Brooklyn,brooklyn
36,New york,NY,11210,Kings,Brooklyn,brooklyn
36,New york,NY,11211,Kings,Brooklyn,brooklyn
36,New york,NY,11212,Kings,Brooklyn,brooklyn
36,New york,NY,11213,Kings,Brooklyn,brooklyn
36,New york,NY,11214,Kings,Brooklyn,brooklyn
36,New york,NY,11215,Kings,Brooklyn,brooklyn
36,New york,NY,11216,Kings,Brooklyn,brooklyn
36,New york,NY,11217,Kings,Brooklyn,brooklyn
36,New york,NY,11218,Kings,Brooklyn,brooklyn
36,New york,NY,11219,Kings,Brooklyn,brooklyn
36,New york,NY,11220,Kings,Brooklyn,brooklyn
36,New york,NY,11221,Kings,Brooklyn,brooklyn
36,New york,NY,11222,Kings,Brooklyn,brooklyn
36,New york,NY,11223,Kings,Brooklyn,brooklyn
36,New york,NY,11224,Kings,Brooklyn,brooklyn
36,New york,NY,11225,Kings,Brooklyn,brooklyn
36,New york,NY,11226,Kings,Brooklyn,brooklyn
36,New york,NY,11228,Kings,Brooklyn,brooklyn
36,New york,NY,11229,Kings,Brooklyn,brooklyn
36,New york,NY,11230,Kings,Brooklyn,brooklyn
36,New york,NY,11231,Kings,Brooklyn,brooklyn
36,New york,NY,11232,Kings,Brooklyn,brooklyn
36,New york,NY,11233,Kings,Brooklyn,brooklyn
36,New york,NY,11234,Kings,Brooklyn,brooklyn
36,New york,NY,11235,Kings,Brooklyn,brooklyn
36,New york,NY,11236,Kings,Brooklyn,brooklyn
36,New york,NY,11237,Kings,Brooklyn,brooklyn
36,New york,NY,11238,Kings,Brooklyn,brooklyn
36,New york,NY,11239,Kings,Brooklyn,brooklyn
36,New york,NY,112HH,Kings,Zcta 112hh,zcta 112hh
36,New york,NY,11354,Queens,Flushing,flushing
36,New york,NY,11355,Queens,Flushing,flushing
36,New york,NY,11356,Queens,College point,college point
36,New york,NY,11357,Queens,Whitestone,whitestone
36,New york,NY,11358,Queens,Flushing,flushing
36,New york,NY,11360,Queens,Bayside,bayside
36,New york,NY,11361,Queens,Bayside,bayside
36,New york,NY,11362,Queens,Little neck,little neck
36,New york,NY,11363,Queens,Little neck,little neck
36,New york,NY,11364,Queens,Flushing,flushing
36,New york,NY,11365,Queens,Fresh meadows,fresh meadows
36,New york,NY,11366,Queens,Fresh meadows,fresh meadows
36,New york,NY,11367,Queens,Flushing,flushing
36,New york,NY,11368,Queens,Corona,corona
36,New york,NY,11369,Queens,East elmhurst,east elmhurst
36,New york,NY,11370,Queens,East elmhurst,east elmhurst
36,New york,NY,11371,Queens,Flushing,flushing
36,New york,NY,11372,Queens,Jackson heights,jackson heights
36,New york,NY,11373,Queens,Jackson heights,jackson heights
36,New york,NY,11374,Queens,Rego park,rego park
36,New york,NY,11375,Queens,Forest hills,forest hills
36,New york,NY,11377,Queens,Woodside,woodside
36,New york,NY,11378,Queens,Maspeth,maspeth
36,New york,NY,11379,Queens,Middle village,middle village
36,New york,NY,11385,Queens,Ridgewood,ridgewood
36,New york,NY,113HH,Queens,Zcta 113hh,zcta 113hh
36,New york,NY,11411,Queens,Cambria heights,cambria heights
36,New york,NY,11412,Queens,Kew gardens,kew gardens
36,New york,NY,11413,Queens,Springfield gard,springfield gard
36,New york,NY,11414,Queens,Kew gardens,kew gardens
36,New york,NY,11415,Queens,Kew gardens,kew gardens
36,New york,NY,11416,Queens,Ozone park,ozone park
36,New york,NY,11417,Queens,Ozone park,ozone park
36,New york,NY,11418,Queens,Richmond hill,richmond hill
36,New york,NY,11419,Queens,S richmond hill,s richmond hill
36,New york,NY,11420,Queens,S ozone park,s ozone park
36,New york,NY,11421,Queens,Woodhaven,woodhaven
36,New york,NY,11422,Queens,Rosedale,rosedale
36,New york,NY,11423,Queens,Hollis,hollis
36,New york,NY,11426,Queens,Bellerose,bellerose
36,New york,NY,11427,Queens,Queens village,queens village
36,New york,NY,11428,Queens,Queens village,queens village
36,New york,NY,11429,Queens,Queens village,queens village
36,New york,NY,11430,Queens,Jamaica,jamaica
36,New york,NY,11432,Queens,Jamaica,jamaica
36,New york,NY,11433,Queens,Jamaica,jamaica
36,New york,NY,11434,Queens,Jamaica,jamaica
36,New york,NY,11435,Queens,Jamaica,jamaica
36,New york,NY,11436,Queens,Jamaica,jamaica
36,New york,NY,114HH,Nassau,Zcta 114hh,zcta 114hh
36,New york,NY,11501,Nassau,Mineola,mineola
36,New york,NY,11507,Nassau,Albertson,albertson
36,New york,NY,11509,Nassau,Atlantic beach,atlantic beach
36,New york,NY,11510,Nassau,Baldwin,baldwin
36,New york,NY,11514,Nassau,Carle place,carle place
36,New york,NY,11516,Nassau,Cedarhurst,cedarhurst
36,New york,NY,11518,Nassau,East rockaway,east rockaway
36,New york,NY,11520,Nassau,Freeport,freeport
36,New york,NY,11530,Nassau,Garden city,garden city
36,New york,NY,11542,Nassau,Glen cove,glen cove
36,New york,NY,11545,Nassau,Glen head,glen head
36,New york,NY,11547,Nassau,Glenwood landing,glenwood landing
36,New york,NY,11548,Nassau,Greenvale,greenvale
36,New york,NY,11550,Nassau,Hempstead,hempstead
36,New york,NY,11552,Nassau,West hempstead,west hempstead
36,New york,NY,11553,Nassau,Uniondale,uniondale
36,New york,NY,11554,Nassau,East meadow,east meadow
36,New york,NY,11557,Nassau,Hewlett,hewlett
36,New york,NY,11558,Nassau,Island park,island park
36,New york,NY,11559,Nassau,Lawrence,lawrence
36,New york,NY,11560,Nassau,Locust valley,locust valley
36,New york,NY,11561,Nassau,Long beach,long beach
36,New york,NY,11563,Nassau,Lynbrook,lynbrook
36,New york,NY,11565,Nassau,Malverne,malverne
36,New york,NY,11566,Nassau,North merrick,north merrick
36,New york,NY,11568,Nassau,Old westbury,old westbury
36,New york,NY,11569,Nassau,Point lookout,point lookout
36,New york,NY,11570,Nassau,Rockville centre,rockville centre
36,New york,NY,11572,Nassau,Oceanside,oceanside
36,New york,NY,11575,Nassau,Roosevelt,roosevelt
36,New york,NY,11576,Nassau,Roslyn,roslyn
36,New york,NY,11577,Nassau,Roslyn heights,roslyn heights
36,New york,NY,11579,Nassau,Sea cliff,sea cliff
36,New york,NY,11580,Nassau,Valley stream,valley stream
36,New york,NY,11581,Nassau,North woodmere,north woodmere
36,New york,NY,11590,Nassau,Westbury,westbury
36,New york,NY,11596,Nassau,Williston park,williston park
36,New york,NY,11598,Nassau,Woodmere,woodmere
36,New york,NY,115HH,Nassau,Zcta 115hh,zcta 115hh
36,New york,NY,11691,Queens,Far rockaway,far rockaway
36,New york,NY,11692,Queens,Far rockaway,far rockaway
36,New york,NY,11693,Queens,Far rockaway,far rockaway
36,New york,NY,11694,Queens,Far rockaway,far rockaway
36,New york,NY,11697,Queens,Far rockaway,far rockaway
36,New york,NY,116HH,Queens,Zcta 116hh,zcta 116hh
36,New york,NY,11701,Suffolk,Amityville,amityville
36,New york,NY,11702,Suffolk,Oak beach,oak beach
36,New york,NY,11703,Suffolk,North babylon,north babylon
36,New york,NY,11704,Suffolk,West babylon,west babylon
36,New york,NY,11705,Suffolk,Bayport,bayport
36,New york,NY,11706,Suffolk,Kismet,kismet
36,New york,NY,11709,Nassau,Bayville,bayville
36,New york,NY,11710,Nassau,North bellmore,north bellmore
36,New york,NY,11713,Suffolk,Bellport,bellport
36,New york,NY,11714,Nassau,Bethpage,bethpage
36,New york,NY,11715,Suffolk,Blue point,blue point
36,New york,NY,11716,Suffolk,Bohemia,bohemia
36,New york,NY,11717,Suffolk,West brentwood,west brentwood
36,New york,NY,11718,Suffolk,Brightwaters,brightwaters
36,New york,NY,11719,Suffolk,Brookhaven,brookhaven
36,New york,NY,11720,Suffolk,Centereach,centereach
36,New york,NY,11721,Suffolk,Centerport,centerport
36,New york,NY,11722,Suffolk,Central islip,central islip
36,New york,NY,11724,Suffolk,Cold spring harb,cold spring harb
36,New york,NY,11725,Suffolk,Commack,commack
36,New york,NY,11726,Suffolk,Copiague,copiague
36,New york,NY,11727,Suffolk,Coram,coram
36,New york,NY,11729,Suffolk,Deer park,deer park
36,New york,NY,11730,Suffolk,East islip,east islip
36,New york,NY,11731,Suffolk,Elwood,elwood
36,New york,NY,11732,Nassau,East norwich,east norwich
36,New york,NY,11733,Suffolk,Setauket,setauket
36,New york,NY,11735,Nassau,South farmingdal,south farmingdal
36,New york,NY,11738,Suffolk,Farmingville,farmingville
36,New york,NY,11740,Suffolk,Greenlawn,greenlawn
36,New york,NY,11741,Suffolk,Holbrook,holbrook
36,New york,NY,11742,Suffolk,Holtsville,holtsville
36,New york,NY,11743,Suffolk,Halesite,halesite
36,New york,NY,11746,Suffolk,Dix hills,dix hills
36,New york,NY,11747,Suffolk,Melville,melville
36,New york,NY,11751,Suffolk,Islip,islip
36,New york,NY,11752,Suffolk,Islip terrace,islip terrace
36,New york,NY,11753,Nassau,Jericho,jericho
36,New york,NY,11754,Suffolk,Kings park,kings park
36,New york,NY,11755,Suffolk,Lake grove,lake grove
36,New york,NY,11756,Nassau,Levittown,levittown
36,New york,NY,11757,Suffolk,Lindenhurst,lindenhurst
36,New york,NY,11758,Nassau,North massapequa,north massapequa
36,New york,NY,11762,Nassau,Massapequa park,massapequa park
36,New york,NY,11763,Suffolk,Medford,medford
36,New york,NY,11764,Suffolk,Miller place,miller place
36,New york,NY,11765,Nassau,Mill neck,mill neck
36,New york,NY,11766,Suffolk,Mount sinai,mount sinai
36,New york,NY,11767,Suffolk,Nesconset,nesconset
36,New york,NY,11768,Suffolk,Northport,northport
36,New york,NY,11769,Suffolk,Oakdale,oakdale
36,New york,NY,11770,Suffolk,Ocean beach,ocean beach
36,New york,NY,11771,Nassau,Oyster bay,oyster bay
36,New york,NY,11772,Suffolk,Davis park,davis park
36,New york,NY,11776,Suffolk,Port jefferson s,port jefferson s
36,New york,NY,11777,Suffolk,Port jefferson,port jefferson
36,New york,NY,11778,Suffolk,Rocky point,rocky point
36,New york,NY,11779,Suffolk,Lake ronkonkoma,lake ronkonkoma
36,New york,NY,11780,Suffolk,Saint james,saint james
36,New york,NY,11782,Suffolk,Cherry grove,cherry grove
36,New york,NY,11783,Nassau,Seaford,seaford
36,New york,NY,11784,Suffolk,Selden,selden
36,New york,NY,11786,Suffolk,Shoreham,shoreham
36,New york,NY,11787,Suffolk,Smithtown,smithtown
36,New york,NY,11788,Suffolk,Hauppauge,hauppauge
36,New york,NY,11789,Suffolk,Sound beach,sound beach
36,New york,NY,11790,Suffolk,Stony brook,stony brook
36,New york,NY,11791,Nassau,Syosset,syosset
36,New york,NY,11792,Suffolk,Wading river,wading river
36,New york,NY,11793,Nassau,Wantagh,wantagh
36,New york,NY,11795,Suffolk,West islip,west islip
36,New york,NY,11796,Suffolk,West sayville,west sayville
36,New york,NY,11797,Nassau,Woodbury,woodbury
36,New york,NY,11798,Suffolk,Wheatley heights,wheatley heights
36,New york,NY,117HH,Nassau,Zcta 117hh,zcta 117hh
36,New york,NY,11801,Nassau,Hicksville,hicksville
36,New york,NY,11803,Nassau,Plainview,plainview
36,New york,NY,11804,Nassau,Old bethpage,old bethpage
36,New york,NY,11901,Suffolk,Riverhead,riverhead
36,New york,NY,11930,Suffolk,Amagansett,amagansett
36,New york,NY,11932,Suffolk,Bridgehampton,bridgehampton
36,New york,NY,11933,Suffolk,Calverton,calverton
36,New york,NY,11934,Suffolk,Center moriches,center moriches
36,New york,NY,11935,Suffolk,Cutchogue,cutchogue
36,New york,NY,11937,Suffolk,East hampton,east hampton
36,New york,NY,11939,Suffolk,East marion,east marion
36,New york,NY,11940,Suffolk,East moriches,east moriches
36,New york,NY,11941,Suffolk,Eastport,eastport
36,New york,NY,11942,Suffolk,East quogue,east quogue
36,New york,NY,11944,Suffolk,Greenport,greenport
36,New york,NY,11946,Suffolk,Hampton bays,hampton bays
36,New york,NY,11947,Suffolk,Jamesport,jamesport
36,New york,NY,11948,Suffolk,Laurel,laurel
36,New york,NY,11949,Suffolk,Manorville,manorville
36,New york,NY,11950,Suffolk,Mastic,mastic
36,New york,NY,11951,Suffolk,Mastic beach,mastic beach
36,New york,NY,11952,Suffolk,Mattituck,mattituck
36,New york,NY,11953,Suffolk,Middle island,middle island
36,New york,NY,11954,Suffolk,Montauk,montauk
36,New york,NY,11955,Suffolk,Moriches,moriches
36,New york,NY,11956,Suffolk,New suffolk,new suffolk
36,New york,NY,11957,Suffolk,Orient,orient
36,New york,NY,11958,Suffolk,Peconic,peconic
36,New york,NY,11959,Suffolk,Quogue,quogue
36,New york,NY,11960,Suffolk,Remsenburg,remsenburg
36,New york,NY,11961,Suffolk,Ridge,ridge
36,New york,NY,11962,Suffolk,Sagaponack,sagaponack
36,New york,NY,11963,Suffolk,Sag harbor,sag harbor
36,New york,NY,11964,Suffolk,Shelter island,shelter island
36,New york,NY,11965,Suffolk,Shelter island h,shelter island h
36,New york,NY,11967,Suffolk,Shirley,shirley
36,New york,NY,11968,Suffolk,Southampton,southampton
36,New york,NY,11970,Suffolk,South jamesport,south jamesport
36,New york,NY,11971,Suffolk,Southold,southold
36,New york,NY,11972,Suffolk,Speonk,speonk
36,New york,NY,11975,Suffolk,Wainscott,wainscott
36,New york,NY,11976,Suffolk,Water mill,water mill
36,New york,NY,11977,Suffolk,Westhampton,westhampton
36,New york,NY,11978,Suffolk,Westhampton beac,westhampton beac
36,New york,NY,11980,Suffolk,Yaphank,yaphank
36,New york,NY,119HH,Suffolk,Zcta 119hh,zcta 119hh
36,New york,NY,12008,Schenectady,Alplaus,alplaus
36,New york,NY,12009,Albany,Altamont,altamont
36,New york,NY,12010,Montgomery,West charlton,west charlton
36,New york,NY,12015,Greene,Athens,athens
36,New york,NY,12017,Columbia,Austerlitz,austerlitz
36,New york,NY,12018,Rensselaer,Averill park,averill park
36,New york,NY,12019,Saratoga,Ballston lake,ballston lake
36,New york,NY,12020,Saratoga,Ballston spa,ballston spa
36,New york,NY,12022,Rensselaer,Berlin,berlin
36,New york,NY,12023,Albany,Berne,berne
36,New york,NY,12025,Fulton,Broadalbin,broadalbin
36,New york,NY,12027,Saratoga,Burnt hills,burnt hills
36,New york,NY,12028,Rensselaer,Buskirk,buskirk
36,New york,NY,12029,Columbia,Canaan,canaan
36,New york,NY,12031,Schoharie,Carlisle,carlisle
36,New york,NY,12032,Fulton,Caroga lake,caroga lake
36,New york,NY,12033,Rensselaer,Castleton on hud,castleton on hud
36,New york,NY,12035,Schoharie,Central bridge,central bridge
36,New york,NY,12036,Schoharie,Charlotteville,charlotteville
36,New york,NY,12037,Columbia,Chatham,chatham
36,New york,NY,12041,Albany,Clarksville,clarksville
36,New york,NY,12042,Greene,Climax,climax
36,New york,NY,12043,Schoharie,Cobleskill,cobleskill
36,New york,NY,12045,Albany,Coeymans,coeymans
36,New york,NY,12046,Albany,Coeymans hollow,coeymans hollow
36,New york,NY,12047,Albany,Cohoes,cohoes
36,New york,NY,12051,Greene,Coxsackie,coxsackie
36,New york,NY,12052,Rensselaer,Cropseyville,cropseyville
36,New york,NY,12053,Schenectady,Delanson,delanson
36,New york,NY,12054,Albany,Delmar,delmar
36,New york,NY,12056,Schenectady,Duanesburg,duanesburg
36,New york,NY,12057,Washington,White creek,white creek
36,New york,NY,12058,Greene,Earlton,earlton
36,New york,NY,12059,Albany,East berne,east berne
36,New york,NY,12060,Columbia,East chatham,east chatham
36,New york,NY,12061,Rensselaer,East greenbush,east greenbush
36,New york,NY,12062,Rensselaer,East nassau,east nassau
36,New york,NY,12063,Rensselaer,East schodack,east schodack
36,New york,NY,12064,Otsego,East worcester,east worcester
36,New york,NY,12065,Saratoga,Clifton park,clifton park
36,New york,NY,12066,Schoharie,Esperance,esperance
36,New york,NY,12067,Albany,Feura bush,feura bush
36,New york,NY,12068,Montgomery,Fonda,fonda
36,New york,NY,12070,Montgomery,Fort johnson,fort johnson
36,New york,NY,12071,Schoharie,Fultonham,fultonham
36,New york,NY,12072,Montgomery,Fultonville,fultonville
36,New york,NY,12074,Saratoga,Galway,galway
36,New york,NY,12075,Columbia,Ghent,ghent
36,New york,NY,12076,Schoharie,Gilboa,gilboa
36,New york,NY,12077,Albany,Glenmont,glenmont
36,New york,NY,12078,Fulton,Gloversville,gloversville
36,New york,NY,12083,Greene,Greenville,greenville
36,New york,NY,12084,Albany,Guilderland,guilderland
36,New york,NY,12086,Montgomery,Hagaman,hagaman
36,New york,NY,12087,Greene,Hannacroix,hannacroix
36,New york,NY,12090,Rensselaer,Hoosick falls,hoosick falls
36,New york,NY,12092,Schoharie,Howes cave,howes cave
36,New york,NY,12093,Schoharie,Jefferson,jefferson
36,New york,NY,12094,Rensselaer,Johnsonville,johnsonville
36,New york,NY,12095,Fulton,Johnstown,johnstown
36,New york,NY,120HH,Albany,Zcta 120hh,zcta 120hh
36,New york,NY,12106,Columbia,Kinderhook,kinderhook
36,New york,NY,12108,Hamilton,Lake pleasant,lake pleasant
36,New york,NY,12110,Albany,Latham,latham
36,New york,NY,12115,Columbia,Malden bridge,malden bridge
36,New york,NY,12116,Otsego,Maryland,maryland
36,New york,NY,12117,Fulton,Mayfield,mayfield
36,New york,NY,12118,Saratoga,Mechanicville,mechanicville
36,New york,NY,12120,Albany,Medusa,medusa
